,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist,song_name,cluster
3681,0.535,0.434,5,-9.106,0,0.0287,0.9,0.000525,0.102,0.363,94.772,Natalie Cole,Bésame Mucho,2
3682,0.437,0.186,8,-14.494,1,0.0374,0.75,2.52e-05,0.102,0.222,129.046,Natalie Cole,Inseparable,2
3683,0.901,0.577,5,-10.314,0,0.0565,0.411,9.54e-05,0.0447,0.96,124.995,Natalie Cole,Pink Cadillac,4
3684,0.628,0.424,2,-8.185,1,0.0386,0.685,0.0,0.245,0.431,109.908,Natalie Cole,They Can't Take That Away From Me,2
3685,0.711,0.435,3,-8.59,1,0.0252,0.648,1.37e-05,0.0987,0.708,99.99,Natalie Cole,Acércate Más,1
3686,0.614,0.369,10,-13.284,1,0.042,0.551,4.52e-05,0.0899,0.39,79.37,Natalie Cole,Our Love,2
3687,0.614,0.443,3,-6.6,0,0.0392,0.5,0.0,0.0584,0.396,110.71,Natalie Cole,Walkin' My Baby Back Home,4
3688,0.379,0.394,8,-11.522,1,0.0433,0.76,3.55e-05,0.0501,0.419,206.966,Natalie Cole,I've Got Love On My Mind,2
3689,0.294,0.221,6,-13.722,1,0.03,0.904,0.000103,0.117,0.13,82.867,Natalie Cole,When I Fall In Love,2
3690,0.632,0.479,4,-12.058,0,0.0585,0.499,0.0,0.637,0.447,123.957,Natalie Cole,Orange Colored Sky,5
3691,0.748,0.31,8,-8.917,1,0.0448,0.488,0.0,0.136,0.499,129.924,Natalie Cole,Coffee Time,2
3692,0.335,0.361,6,-9.431,1,0.0318,0.864,0.115,0.13,0.169,84.526,Natalie Cole,I Live For Your Love,2
3693,0.832,0.67,7,-6.187,1,0.0398,0.352,0.0,0.121,0.767,113.975,Natalie Cole,I Say A Little Prayer For You,1
3694,0.512,0.488,4,-7.161,0,0.0261,0.615,0.0213,0.151,0.271,145.906,Natalie Cole,Yo Lo Amo (And I Love Him),2
3695,0.359,0.283,10,-14.438,1,0.0339,0.537,0.0,0.102,0.317,132.726,Natalie Cole,Someone That I Used To Love,2
3696,0.311,0.106,1,-16.709,1,0.0286,0.923,0.00101,0.0942,0.204,96.567,Natalie Cole,I Wish You Love,2
3697,0.665,0.266,4,-10.636,0,0.0412,0.714,0.0,0.112,0.418,132.124,Natalie Cole,Tell Me All About It,2
3698,0.406,0.405,9,-11.046,0,0.0362,0.431,5.38e-06,0.195,0.686,161.933,Natalie Cole,Almost Like Being In Love,4
3699,0.469,0.788,7,-10.263,1,0.208,0.297,0.00661,0.473,0.447,111.222,Natalie Cole,Mr. Melody,5
3700,0.181,0.135,0,-17.757,1,0.0367,0.882,3.65e-05,0.145,0.085,78.339,Natalie Cole,Medley: For Sentimental Reasons / Tenderly / Autumn Leaves,2
3701,0.486,0.542,2,-7.473,1,0.0282,0.66,2.49e-05,0.426,0.366,80.1,Natalie Cole,Voy A Apagar La Luz / Contigo Aprendi - Medley,2
3702,0.556,0.366,0,-11.294,1,0.0701,0.824,1.91e-05,0.103,0.327,135.507,Natalie Cole,I'm Catching Hell (Living Here Alone),2
3703,0.515,0.484,8,-12.831,0,0.0697,0.52,0.0016,0.192,0.617,103.448,Natalie Cole,Annie Mae,2
3704,0.378,0.415,3,-8.463,1,0.0658,0.638,1.58e-06,0.572,0.358,203.781,Natalie Cole,(It's Only A) Paper Moon,5
3705,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,The Knack,My Sharona,1
3706,0.403,0.72,2,-9.841,1,0.0395,0.0327,0.0,0.159,0.916,176.385,The Knack,Good Girls Don't,0
3707,0.958,0.337,0,-7.761,1,0.0592,0.212,0.0,0.0832,0.914,125.904,The Knack,This Old Man (Knick Knack Paddy Whack),1
3708,0.587,0.751,0,-8.45,1,0.0357,0.0543,0.00149,0.0929,0.862,146.676,The Knack,My Sharona - 2002 - Remaster,1
3709,0.417,0.958,2,-8.34,1,0.0695,0.0783,0.0,0.058,0.4,169.428,The Knack,Let Me Out,0
3710,0.615,0.709,9,-10.349,1,0.0289,0.0362,0.0,0.0872,0.773,133.101,The Knack,Oh Tara,1
3711,0.554,0.791,7,-10.401,1,0.0376,0.00765,3.72e-06,0.12,0.841,146.933,The Knack,Your Number Or Your Name,1
3712,0.558,0.709,2,-10.908,1,0.0657,0.15,2.82e-06,0.0685,0.933,158.704,The Knack,She's So Selfish,1
3713,0.554,0.819,10,-9.2,1,0.0297,0.0046,0.0,0.135,0.936,143.641,The Knack,That's What The Little Girls Do,1
3714,0.587,0.874,4,-10.253,1,0.0365,0.0117,0.000176,0.0377,0.943,152.188,The Knack,Frustrated,1
3715,0.491,0.909,0,-4.451,1,0.0351,0.0341,9.64e-06,0.0694,0.945,150.96,The Knack,Baby Talks Dirty - Remastered,0
3716,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,Queen,Medicine,3
3717,0.836,0.842,5,-5.233,1,0.105,0.285,0.0,0.277,0.757,94.946,Queen,Quiero Bailar,1
3718,0.642,0.653,1,-4.635,1,0.113,0.0371,0.0,0.203,0.246,90.384,Queen,No Fake Love (with YoungBoy Never Broke Again),1
3719,0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,Queen,Go With The Flow,5
3720,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,Queen,We Are The Champions - Remastered 2011,2
3721,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,Queen,I Want To Break Free - Remastered 2011,1
3722,0.671,0.775,9,-5.873,1,0.0354,0.0181,0.00282,0.12,0.695,130.121,Queen,A Kind Of Magic - Remastered 2011,1
3723,0.744,0.502,5,-7.705,1,0.0359,0.179,0.000172,0.19,0.655,112.345,Queen,Radio Ga Ga - Remastered 2011,1
3724,0.364,0.959,1,-2.956,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,Queen,Little Sister,0
3725,0.331,0.183,5,-11.63,1,0.0287,0.936,9.07e-06,0.115,0.26,79.195,Queen,Love Of My Life - Remastered 2011,2
3726,0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,Queen,I Sat by the Ocean,4
3727,0.818,0.399,1,-9.927,0,0.111,0.308,0.00253,0.18,0.838,73.765,Queen,Cool Cat - Remastered 2011,4
3728,0.686,0.691,8,-4.511,0,0.0558,0.00345,7.02e-06,0.0597,0.509,104.016,Queen,Barbie & Ken,4
3729,0.495,0.725,1,-5.19,1,0.0627,0.000589,0.0217,0.429,0.419,198.238,Queen,Pink Rover,0
3730,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,Queen,I Want To Break Free,1
3731,0.439,0.919,1,-4.561,0,0.0649,0.00389,0.437,0.12,0.55,132.301,Queen,Paper Machete,0
3732,0.531,0.731,2,-5.885,0,0.0522,0.0411,0.0,0.151,0.549,150.01,Queen,メフィスト,4
3733,0.662,0.655,2,-5.44,1,0.26,0.462,0.0,0.124,0.356,82.079,Queen,Hate Our Love (with Big Sean),3
3734,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,Queen,Silent Lucidity - Remastered 2003,0
3735,0.669,0.853,11,-3.98,1,0.0749,0.00357,0.0594,0.132,0.476,109.035,Queen,Pink Panther,1
3736,0.438,0.99,10,-3.89,0,0.108,0.0651,0.0222,0.359,0.452,131.306,Queen,3's & 7's,4
3737,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,Simon & Garfunkel,Cecilia,1
3738,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",2
3739,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,Simon & Garfunkel,The Sound of Silence - Acoustic Version,2
3740,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,Simon & Garfunkel,The Boxer,2
3741,0.489,0.186,9,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,Simon & Garfunkel,April Come She Will,2
3742,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,Simon & Garfunkel,Bridge Over Troubled Water,2
3743,0.485,0.378,3,-11.773,1,0.0337,0.831,0.0,0.103,0.528,92.928,Simon & Garfunkel,Homeward Bound,2
3744,0.467,0.431,0,-13.274,0,0.0439,0.564,7.7e-06,0.0727,0.577,75.74,Simon & Garfunkel,The 59th Street Bridge Song (Feelin' Groovy),2
3745,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,Simon & Garfunkel,America,2
3746,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963,Simon & Garfunkel,The Only Living Boy in New York,2
3747,0.66,0.611,0,-10.309,1,0.0392,0.423,1.11e-05,0.107,0.749,113.898,Simon & Garfunkel,I Am a Rock,1
3748,0.336,0.248,2,-15.626,1,0.0324,0.65,0.0,0.113,0.298,128.548,Simon & Garfunkel,Scarborough Fair / Canticle,2
3749,0.535,0.225,6,-13.865,1,0.0301,0.869,1.57e-06,0.0988,0.338,107.384,Simon & Garfunkel,The Sound of Silence,2
3750,0.33,0.214,4,-17.699,0,0.0311,0.836,0.0701,0.178,0.275,147.795,Simon & Garfunkel,El Condor Pasa (If I Could),2
3751,0.517,0.117,11,-19.164,1,0.0331,0.904,1.12e-06,0.109,0.401,91.69,Simon & Garfunkel,Blues Run the Game - Studio Outtake - 1965,2
3752,0.431,0.188,6,-16.667,1,0.031,0.9,0.0009,0.122,0.487,102.039,Simon & Garfunkel,Kathy's Song,2
3753,0.414,0.238,4,-16.215,1,0.0306,0.791,0.0285,0.0968,0.479,100.85,Simon & Garfunkel,Bleecker Street,2
3754,0.497,0.194,5,-17.237,1,0.0364,0.828,1.88e-05,0.102,0.511,105.656,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",2
3755,0.537,0.361,4,-15.617,1,0.0327,0.32,0.0,0.0756,0.889,105.668,Simon & Garfunkel,Leaves That Are Green,2
3756,0.425,0.34,9,-14.176,1,0.0357,0.656,0.0,0.127,0.488,110.208,Simon & Garfunkel,Flowers Never Bend with the Rainfall,2
3757,0.445,0.68,8,-11.338,1,0.0528,0.378,0.000209,0.102,0.75,163.664,Simon & Garfunkel,Baby Driver,0
3758,0.471,0.0997,4,-23.512,1,0.0354,0.907,0.0209,0.116,0.502,137.964,Simon & Garfunkel,Bookends Theme - Reprise,2
3759,0.44,0.466,6,-9.712,1,0.0284,0.17,1.03e-06,0.118,0.543,107.744,Simon & Garfunkel,The Sound of Silence - Electric Version,1
3760,0.665,0.535,2,-7.766,1,0.0308,0.468,0.00156,0.0819,0.429,122.126,Simon & Garfunkel,My Little Town,1
3761,0.311,0.223,3,-13.061,1,0.0315,0.757,4.57e-06,0.0915,0.324,145.933,Simon & Garfunkel,"For Emily, Whenever I May Find Her",2
3762,0.532,0.553,4,-11.609,0,0.0485,0.428,1.3e-06,0.283,0.649,84.581,Simon & Garfunkel,At the Zoo,4
3763,0.497,0.59,2,-11.203,0,0.0296,0.139,7.11e-06,0.378,0.969,142.027,Simon & Garfunkel,A Hazy Shade of Winter,4
3764,0.437,0.284,10,-13.116,1,0.0316,0.683,1.42e-06,0.115,0.322,91.721,Simon & Garfunkel,The Dangling Conversation,2
3765,0.436,0.375,6,-13.856,1,0.0284,0.165,0.0,0.294,0.49,107.386,Simon & Garfunkel,The Sounds of Silence,2
3766,0.473,0.743,8,-7.073,1,0.0456,0.111,0.0,0.58,0.622,135.624,Simon & Garfunkel,Keep the Customer Satisfied,5
3767,0.202,0.176,1,-16.425,0,0.0343,0.756,0.000303,0.113,0.3,152.633,Simon & Garfunkel,Old Friends,2
3768,0.3,0.248,11,-13.622,0,0.041,0.931,0.911,0.127,0.399,168.388,Simon & Garfunkel,Anji,6
3769,0.382,0.218,5,-15.761,1,0.0302,0.733,0.000665,0.108,0.321,130.696,Simon & Garfunkel,Sparrow,2
3770,0.58,0.18,4,-19.687,1,0.0472,0.678,0.000238,0.146,0.657,129.828,Simon & Garfunkel,Punky's Dilemma,2
3771,0.608,0.513,6,-11.124,0,0.0467,0.793,1.39e-05,0.107,0.796,91.946,Simon & Garfunkel,Mrs. Robinson,2
3772,0.487,0.483,1,-12.466,1,0.0317,0.411,9.68e-06,0.0638,0.656,65.383,Simon & Garfunkel,A Most Peculiar Man,2
3773,0.393,0.416,5,-11.702,1,0.0301,0.273,0.0,0.237,0.625,173.509,Simon & Garfunkel,The Times They Are A-Changin',0
3774,0.3,0.135,11,-19.696,1,0.0321,0.907,0.0135,0.384,0.431,152.945,Simon & Garfunkel,Song for the Asking,2
3775,0.531,0.184,4,-18.271,1,0.0349,0.955,0.022,0.153,0.218,109.843,Simon & Garfunkel,"So Long, Frank Lloyd Wright",2
3776,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,Bob Dylan,Knockin' On Heaven's Door,2
3777,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,Bob Dylan,Like a Rolling Stone,1
3778,0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,Bob Dylan,"Don't Think Twice, It's All Right",2
3779,0.607,0.142,7,-23.455,1,0.0382,0.843,0.000197,0.121,0.305,118.867,Bob Dylan,Girl from the North Country,2
3780,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,Bob Dylan,Blowin' in the Wind,2
3781,0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,Bob Dylan,Tangled up in Blue,2
3782,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,Bob Dylan,"Lay, Lady, Lay",2
3783,0.486,0.241,4,-17.337,1,0.0366,0.413,3.51e-05,0.0928,0.614,106.574,Bob Dylan,Shelter from the Storm,2
3784,0.419,0.517,8,-9.368,1,0.0284,0.532,0.0251,0.0785,0.905,145.109,Bob Dylan,The Man in Me,1
3785,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,Bob Dylan,Mr. Tambourine Man,2
3786,0.576,0.727,4,-9.973,0,0.05,0.702,0.0,0.324,0.751,173.854,Bob Dylan,Subterranean Homesick Blues,4
3787,0.52,0.407,9,-10.019,1,0.0327,0.497,0.0,0.677,0.739,138.525,Bob Dylan,"The Man in Me - Live at Nippon Budokan Hall, Tokyo, Japan - March 1, 1978",5
3788,0.581,0.41,1,-12.617,0,0.0303,0.475,2.04e-05,0.0746,0.697,129.175,Bob Dylan,All Along the Watchtower,2
3789,0.409,0.264,4,-16.273,1,0.0363,0.665,0.00016,0.102,0.355,137.16,Bob Dylan,Simple Twist of Fate,2
3790,0.583,0.38,7,-17.607,1,0.0482,0.376,0.00685,0.0676,0.529,81.892,Bob Dylan,Tonight I'll Be Staying Here with You,2
3791,0.439,0.867,4,-7.722,1,0.0618,0.00907,8.93e-06,0.679,0.318,129.103,Bob Dylan,"My Back Pages - Live at Madison Square Garden, New York, NY - October 1992",5
3792,0.514,0.234,4,-18.245,1,0.0328,0.539,0.00254,0.109,0.454,173.644,Bob Dylan,Buckets of Rain,2
3793,0.567,0.198,4,-18.681,1,0.0327,0.919,0.000871,0.135,0.321,92.467,Bob Dylan,A Hard Rain's A-Gonna Fall,2
3794,0.375,0.219,1,-13.112,1,0.0288,0.78,0.00141,0.109,0.197,143.447,Bob Dylan,Make You Feel My Love,2
3795,0.571,0.591,7,-8.566,1,0.0355,0.353,0.0,0.234,0.609,116.29,Bob Dylan,You Ain't Goin' Nowhere,1
3796,0.615,0.114,8,-17.285,1,0.0357,0.926,4e-06,0.166,0.401,101.189,Bob Dylan,Boots of Spanish Leather,2
3797,0.556,0.273,5,-15.973,1,0.0372,0.613,3.27e-06,0.188,0.692,166.064,Bob Dylan,Masters of War,2
3798,0.533,0.473,9,-9.477,0,0.0304,0.167,2.02e-06,0.0899,0.305,139.193,Bob Dylan,One More Cup of Coffee,4
3799,0.488,0.493,2,-9.878,1,0.0464,0.255,0.000181,0.102,0.389,135.093,Bob Dylan,Forever Young - Slow Version,0
3800,0.555,0.467,9,-14.698,1,0.0443,0.0809,0.000983,0.0707,0.591,145.268,Bob Dylan,Meet Me in the Morning,1
3801,0.663,0.593,9,-8.616,1,0.0322,0.452,0.0453,0.226,0.884,139.479,Bob Dylan,If Not for You,1
3802,0.563,0.441,4,-9.902,1,0.0437,0.773,0.0,0.351,0.468,115.168,Bob Dylan,Just Like a Woman,2
3803,0.572,0.302,7,-8.573,1,0.0286,0.743,0.0,0.125,0.389,105.54,Bob Dylan,It Ain't Me Babe,2
3804,0.745,0.681,4,-12.97,1,0.0623,0.488,0.00222,0.173,0.859,108.827,Bob Dylan,Big River - Take 1,1
3805,0.699,0.197,4,-14.792,1,0.0383,0.655,0.0,0.0716,0.361,122.871,Bob Dylan,"It's All Over Now, Baby Blue",2
3806,0.707,0.326,9,-19.686,1,0.0541,0.614,3.06e-05,0.365,0.788,122.948,Bob Dylan,To Be Alone with You,2
3807,0.473,0.574,11,-8.189,0,0.032,0.695,0.0,0.509,0.499,74.056,Bob Dylan,Ballad of a Thin Man,5
3808,0.466,0.747,9,-9.882,1,0.0473,0.301,0.0,0.12,0.628,135.527,Bob Dylan,Stuck Inside of Mobile with the Memphis Blues Again,0
3809,0.437,0.381,9,-15.016,1,0.0433,0.512,0.000104,0.0984,0.698,109.74,Bob Dylan,You're Gonna Make Me Lonesome When You Go,2
3810,0.556,0.592,5,-7.378,1,0.0337,0.458,0.0,0.0637,0.587,94.887,Bob Dylan,Rainy Day Women #12 & 35,1
3811,0.383,0.224,2,-16.99,1,0.0274,0.768,0.0,0.087,0.466,102.94,Bob Dylan,"If You See Her, Say Hello",2
3812,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,Elvis Presley,Can't Help Falling in Love,2
3813,0.578,0.44,0,-11.374,1,0.0362,0.301,0.122,0.979,0.4,133.025,Eric Clapton,Old Love - Acoustic Live,5
3814,0.512,0.559,0,-8.839,1,0.0327,0.223,0.00311,0.703,0.536,132.62,Eric Clapton,Running on Faith - Acoustic Live,5
3815,0.469,0.569,4,-5.294,1,0.0594,0.628,0.00426,0.0974,0.425,152.56,Eric Clapton,Three O'Clock Blues,0
3816,0.581,0.601,0,-10.329,1,0.0434,0.183,0.00525,0.988,0.791,85.065,Eric Clapton,Alberta - Acoustic Live,5
3817,0.565,0.542,9,-10.506,1,0.0315,0.53,0.00129,0.0694,0.794,103.966,Eric Clapton,The Core,1
3818,0.518,0.671,11,-8.468,1,0.0392,0.00429,0.00525,0.0991,0.92,183.873,Eric Clapton,Call Me the Breeze,0
3819,0.605,0.874,9,-6.211,1,0.0302,0.169,0.000686,0.0681,0.663,98.421,Eric Clapton,Pretending,1
3820,0.488,0.676,0,-10.61,1,0.0348,0.174,0.0262,0.96,0.539,115.519,Eric Clapton,Layla,5
3821,0.608,0.445,2,-13.451,1,0.12,0.684,0.000647,0.814,0.754,98.902,Eric Clapton,Before You Accuse Me - Acoustic Live,5
3822,0.587,0.653,9,-6.302,1,0.0608,0.72,0.000123,0.0938,0.71,87.019,Eric Clapton,Take A Little Walk With Me,1
3823,0.674,0.55,1,-7.333,1,0.026,0.265,0.00334,0.23,0.777,97.801,Eric Clapton,Ten Long Years,1
3824,0.326,0.188,4,-17.393,0,0.0363,0.795,0.676,0.112,0.184,82.688,Eric Clapton,Autumn Leaves,6
3825,0.42,0.398,4,-13.626,1,0.025,0.219,0.36,0.258,0.267,77.689,Eric Clapton,Let It Grow,2
3826,0.652,0.731,9,-6.921,1,0.0277,0.219,0.00929,0.171,0.849,178.088,Eric Clapton,Don't Wait (feat. John Mayer),1
3827,0.671,0.657,5,-5.945,1,0.035,0.405,6.49e-06,0.262,0.904,131.902,Eric Clapton,I'm Tore Down,1
3828,0.536,0.527,2,-15.092,1,0.125,0.652,0.226,0.375,0.689,78.585,Eric Clapton,Hey Hey - Acoustic Live,2
3829,0.605,0.708,2,-8.933,1,0.0299,0.293,0.0,0.0646,0.569,78.799,Eric Clapton,No Alibis,1
3830,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,Edison Lighthouse,Love Grows (Where My Rosemary Goes),1
3831,0.535,0.76,10,-6.779,1,0.0462,0.444,0.0,0.0681,0.81,133.038,Edison Lighthouse,"It's up to You, Petula",1
3832,0.566,0.668,9,-10.345,1,0.0299,0.0064,0.0,0.228,0.639,117.724,Edison Lighthouse,Love Grows (Where My Rosemary Goes) - Re-Recorded,1
3833,0.592,0.432,9,-17.734,1,0.0306,0.00795,0.0,0.27,0.71,117.719,Edison Lighthouse,Love Grows (Re-Recorded),1
3834,0.62,0.584,2,-6.604,1,0.0283,0.16,0.0,0.212,0.891,120.249,Edison Lighthouse,Take Me in Your Arms,1
3835,0.497,0.743,1,-7.17,1,0.0295,0.154,1.05e-05,0.0695,0.853,137.481,Edison Lighthouse,Love Grows (Sped up),1
3836,0.512,0.704,9,-6.565,1,0.0502,0.0252,0.0,0.317,0.748,108.224,Edison Lighthouse,Every Little Move She Makes,1
3837,0.272,0.607,3,-6.455,1,0.033,0.414,0.0,0.121,0.683,202.164,Edison Lighthouse,Melanie Make Me Smile,0
3838,0.727,0.509,9,-12.57,1,0.0341,0.485,0.0,0.195,0.868,117.76,Edison Lighthouse,Love Grows (Where My Rosemary Goes) [Re-Recorded]​,1
3839,0.482,0.716,11,-5.872,1,0.0491,0.503,0.0,0.0743,0.461,115.048,Edison Lighthouse,It's Gonna Be a Lonely Summer,0
3840,0.726,0.575,9,-10.969,1,0.0483,0.264,0.0,0.284,0.869,120.36,Edison Lighthouse,Love Grows (Where My Rosemary Goes) - Rerecorded,1
3841,0.47,0.521,7,-7.971,1,0.0292,0.345,0.0,0.127,0.684,96.281,Edison Lighthouse,Every Lonely Day,1
3842,0.552,0.749,1,-7.028,1,0.035,0.00791,0.0,0.276,0.799,121.148,Edison Lighthouse,In the Bad Bad Old Days,1
3843,0.582,0.707,2,-6.879,0,0.0362,0.311,0.0,0.249,0.721,126.786,Edison Lighthouse,Let's Make It Up,4
3844,0.577,0.704,0,-10.801,1,0.0644,0.147,1.58e-06,0.0918,0.935,143.053,Edison Lighthouse,The Moment We Met,1
3845,0.754,0.292,9,-21.354,1,0.0537,0.149,0.0,0.213,0.884,120.31,Edison Lighthouse,Love Grows Where Rosemary Goes - Re-Record,2
3846,0.592,0.549,7,-9.747,1,0.0307,0.162,0.0,0.122,0.704,112.289,Edison Lighthouse,Let's Go to San Francisco,1
3847,0.636,0.886,9,-5.44,1,0.0333,0.0978,1.82e-05,0.0966,0.556,115.984,Edison Lighthouse,Love Grows (Where My Rosemary Goes) - Wild & Free Remix,1
3848,0.491,0.773,2,-9.774,1,0.0613,0.588,8.1e-05,0.612,0.834,135.263,Edison Lighthouse,Todays Are Tomorrow,5
3849,0.481,0.636,9,-8.718,1,0.0483,0.596,0.0,0.634,0.906,98.888,Edison Lighthouse,Hit the Road,5
3850,0.553,0.744,4,-9.221,0,0.0679,0.167,0.0,0.112,0.918,130.123,Edison Lighthouse,You Got the Love,4
3851,0.473,0.5,7,-15.155,1,0.0887,0.728,0.0,0.123,0.958,94.345,Edison Lighthouse,Barbara Ann,2
3852,0.612,0.671,9,-5.718,1,0.0254,0.035,1.11e-06,0.244,0.715,107.717,Edison Lighthouse,Love Grows,1
3853,0.639,0.854,7,-5.865,1,0.0441,0.459,2.89e-05,0.785,0.599,126.581,Edison Lighthouse,Love Grows (Where My Rosemary Goes) - Re-Recorded - Sped Up,5
3854,0.543,0.709,6,-8.062,1,0.0264,0.216,0.00021,0.603,0.616,93.579,Edison Lighthouse,Love Grows (Where My Rosemary Goes) - Re-Recorded - Slowed + Reverb,5
3855,0.396,0.384,9,-10.362,1,0.0326,0.729,0.0,0.316,0.46,82.179,Edison Lighthouse,Everything I Own,2
3856,0.481,0.425,11,-11.926,0,0.0307,0.885,0.0252,0.214,0.592,111.906,Edison Lighthouse,On a Plane to Nowhere,2
3857,0.6,0.703,10,-9.911,1,0.0502,0.755,6.72e-06,0.212,0.963,138.824,Edison Lighthouse,Did You Boogie,1
3858,0.759,0.667,9,-8.535,1,0.0401,0.103,0.0,0.219,0.905,120.321,Edison Lighthouse,Love Grows (Where My Rosemary Goes) - Remastered,1
3859,0.533,0.804,4,-10.118,1,0.0353,0.366,0.000469,0.663,0.887,142.093,Edison Lighthouse,So Sad,5
3860,0.644,0.361,0,-13.719,1,0.0285,0.123,0.000241,0.0434,0.337,105.052,Edison Lighthouse,Feel Christmas... (As If You Were A Child),2
3861,0.569,0.242,4,-11.566,0,0.0326,0.772,0.0,0.175,0.0816,119.91,Edison Lighthouse,The Star That Fell to Earth,2
3862,0.537,0.794,4,-12.265,1,0.036,0.214,0.000387,0.328,0.835,142.299,Edison Lighthouse,So Sad - Rerecorded,1
3863,0.688,0.497,9,-12.308,1,0.0444,0.215,0.0,0.785,0.676,120.742,Edison Lighthouse,Love Grows (Live),5
3864,0.651,0.358,0,-13.767,1,0.0283,0.136,0.000393,0.0506,0.33,105.056,Edison Lighthouse,Feel Christmas... (As If You Were a Child),2
3865,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,Van Morrison,Brown Eyed Girl,1
3866,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,Van Morrison,Into the Mystic - 2013 Remaster,1
3867,0.606,0.282,9,-12.207,0,0.0339,0.501,8.3e-06,0.152,0.563,67.409,Van Morrison,Moondance - 2013 Remaster,2
3868,0.568,0.714,7,-7.139,1,0.0445,0.174,0.0,0.0429,0.955,146.338,Van Morrison,Wild Night,1
3869,0.575,0.188,9,-18.758,1,0.0959,0.841,4.37e-05,0.228,0.334,77.464,Van Morrison,Crazy Love - 2013 Remaster,2
3870,0.66,0.541,0,-7.851,0,0.0576,0.658,0.00127,0.0928,0.693,93.744,Van Morrison,Days Like This,4
3871,0.731,0.555,2,-13.684,1,0.0519,0.321,0.000103,0.0527,0.935,131.26,Van Morrison,Domino - 1999 Remaster,1
3872,0.593,0.468,7,-11.165,1,0.0285,0.35,3.52e-05,0.0919,0.597,75.798,Van Morrison,And It Stoned Me - 2013 Remaster,2
3873,0.536,0.737,0,-7.36,1,0.0504,0.293,0.000115,0.306,0.857,176.717,Van Morrison,Bright Side of the Road,0
3874,0.569,0.444,10,-10.097,1,0.0373,0.548,3.29e-05,0.119,0.515,71.426,Van Morrison,Tupelo Honey,2
3875,0.329,0.477,4,-10.266,1,0.034,0.276,0.0139,0.136,0.182,143.532,Van Morrison,Have I Told You Lately,0
3876,0.719,0.644,4,-5.522,0,0.0377,0.651,0.000362,0.217,0.552,128.589,Van Morrison,Shakin’ All Over,4
3877,0.474,0.351,7,-8.296,1,0.0286,0.382,0.00108,0.0802,0.235,140.804,Van Morrison,Someone Like You,2
3878,0.566,0.688,7,-7.507,1,0.071,0.441,0.0,0.0553,0.95,147.274,Van Morrison,Jackie Wilson Said (I'm in Heaven When You Smile),1
3879,0.518,0.385,4,-14.636,1,0.0339,0.23,0.000226,0.124,0.712,86.604,Van Morrison,Sweet Thing - 1999 Remaster,2
3880,0.743,0.431,2,-8.624,1,0.0437,0.852,0.00737,0.143,0.585,88.572,Van Morrison,Warm Love,2
3881,0.641,0.397,7,-12.285,1,0.0454,0.294,0.000717,0.0496,0.57,81.962,Van Morrison,Caravan - 2013 Remaster,2
